,Text,label
794,@forwardnotback @KevinWells13 @78SoylentGreen @emmacpicken @SkyNews I do remember their huge protest outside the HoC but fair enough Tim… I’m guessing you were an insider so you’d probably know the calculations that took place. Either way a dark day for the party that helped create NATO.,1
795,"f u c k  y o u.

@KremlinRussia_E
@mfa_russia
@RussianEmbFinla https://t.co/FT7bl19fkR",0
796,Twitter seems to have convinced itself that Ukraine is winning this thing. The Russians are advancing in the south at a rate faster than the Wehrmacht in Barbarossa and I just read about a breakthrough north of Mariupol joining the forces coming out of Ukraine. This isn't good.,1
797,Offizier Twitter Account der Ukraine. I feel them. 🔽 https://t.co/Sf5cBq5Eze,0
798,@CathyCooper2 @TwickenhamNub @twickerati That’s brilliant - I’m on my way with a brand new woman’s waterproof lined winter coat - really hope it gets to all the way to #Ukraine - a brilliant job by the #ProsperityCafe 🇺🇦,1
799,@nytimes russia bad ! https://t.co/Vll0M85c5r,-1
800,"@SiobhanBenita Really? Putin seems pretty pissed with us, and Ukraine seems pretty happy with us. Boris must be doing something right.

#LeftyLoony",1
801,Thanks Daz - very happy with my new Ukrainian watch strap from @zulualphastraps - all profits being donated 😎 @ Ukraine Is My Home https://t.co/um6RrHVAO9,1
802,"@RhudeBoyT Before talking about the world, they should talk about the inhumane treatment they give their citizens. And it’s not cause the US did something bad that it justifies Russia’s invasion. Fight for people, not against ideas.",-1
803,The antisemitism animating Putin’s claim to ‘denazify’ Ukraine | Jason Stanley https://t.co/Kz3PCmEJWj,0
804,#Ukraine could predict what would happen to the provocation of its powerful neighbor Russia. why could not the country find an independent policy towards #USA and #Russia for its own peace and security. How about Ukraine propagating neo-nazism? #EU's powerlessness is astonishing.,1
805,"The kids from the charitable organization we support sent this.

Sure, its a ox sitting in a toilet. And the #Ukraine flag is vertical, but it's the thought that counts. https://t.co/YVL5zml383",1
806,These airlines are still flying to and from Russia despite Ukraine invasion https://t.co/HubtePn20G,0
807,They said even Pornhub is sanctioning Russia,0
808,@nickolasroshka They are ICBMs..why would they be moving them close to Ukraine? Doesn't make any sense,0
809,"🇬🇧➡️🇱🇹 
 
@1st_AviationBCT personnel prepare the #Wildcat 🚁 from @1_Regt_AAC for the 1500 mile journey across Europe to Siauliai, Lithuania where they will operate alongside #NATO Allied Aviation 
 
#WeAreNATO
#AcrossAllBoundaries
#IAmCombatAviation
#JEFtogether https://t.co/u4inSvNQw6",0
810,"What a load of 80110ck5. Lift #Ukrainevisa rules for one year, and see how it goes. Also what about non citizens driven out of Ukraine?? https://t.co/ARMI7WDMtL",0
811,"Waking up this morning with fond memories of our 2019 trip to Kyiv, Ukraine. A beautiful country whose people need our unceasing prayers. https://t.co/Vk3JFxuGzs",1
812,"@trussliz @NATO @G7 You were invited by the EU to attend the EU Council Meeting.
Don’t try &amp; spin it round…",0
813,"@mfa_russia https://t.co/zLhaPQIEHt

Dear respected Russian people,
Stand with own judgement
Stand with own conscience
Don't stand with death of innocent people https://t.co/XACLmUpx8n",1
814,"This. So clearly communicating the tragedy and loss in #Ukraine, and the terrible price paid by children in particular https://t.co/JNjhh2OkwP",-1
815,"@meta #Facebook glad to see you're defending accurate reporting from Russia.
However in the UK you're uncontactable and incompetent.
No response after you froze a hacked account. Galling when you then allowed hackers to siphon money via fake ads.",-1
816,"Today the European Parliament @Europarl_EN will hold a debate on Russia’s invasion of Ukraine and vote on a resolution calling  for #Ukraine’s #EU membership 🇺🇦🇪🇺
You can follow the session here: https://t.co/SZl8tvufi0 https://t.co/i35LATXNJY",0
817,"KRNR — US should put Chinese flags on fighter jets and bomb the s**t out of Russia': Trump on Sunday joked that the United States should put flags of China on its fighter jets and bomb Russia .  

View article... https://t.co/FKVzdo3Vnn",0
818,"@Andrew_Adonis It's also nice of Hungary suddenly to remember what it was like to be invaded by Russia in 1956 when 350,000 of its citizens became refugees. Many other countries accepted them as permanent residents, to their mutual benefit.
Anne Boustred",1
819,"Belarus 🇧🇾 shouldn’t be spared from tough sanctions. Their decision to align with Russia May come out of fear, however it is as irrational.

Q/ How can you respect a man who believes in the use of violence as means to solve simple conflicts? 

#RussiaUkraineWar
#RussiaUkraine",-1
820,"What a shame @ChelseaSTrust care more about football than people being murdered in #Ukraine️ by #Putin. #Abramovich got wealthy by ""acquiring"" assets in #russia due to his associations with #Putin Some of this dirty money was then laundered through his acquisition of @ChelseaFC",-1
821,"@MoreCarolina22 @Pierre5916 Russia Today, Putins Propagandasender.",0
822,"My supervisor and expert on Russia, Susanne Wengle, wrote this great piece in WaPo about the politics of bread prices — in relation to the world market.  
🥖🥖🥖
It’s not yummy, but it is powerful. https://t.co/pFqlFs2cCJ",1
823,"@kk0000000000 Spare me the lessons on imperialism, I come from a part of the world where we have suffered from it. I am also a journalist and historian. Stop resorting to tired sloganeering and cliches. There is one fact here and now: Russia is the aggressor, not NATO, as much as I hate it.",-1
824,@JanetPageHill Don't worry..The situation with Russia is under control. https://t.co/avUBo821ef,0
825,Our insane government spending will hurt our response to Ukraine. https://t.co/lnidFIzqVJ via @reason,-1
826,"We stand united and together in solidarity, friendship and steadfast support with #Ukraine and the Ukrainian people. 

#StandWithUkraine🇺🇦🇪🇺 https://t.co/Q5g5rNI6pW",1
827,"Do programa constam:(…)
6. Tema do filme ” A Lista de Schindler ” –  John Williams (n. 1932)
7. Imagine ( John Lennon) - ( 1942 - 1980) 
8. Prayer for Ukraine - Mykola Lysenko ( 1842 - 1912)  -  publicado em 1885",0
828,@Muffin_Chips But NATO… the Plastics…,0
829,"It was an honour to be in the packed chamber of the @HouseofCommons today to hear the historic and powerful speech by the President of Ukraine, #VlodomyrZelenskyy

Link to the full address to parliament, below:
https://t.co/fqCKzaFVUy https://t.co/BCuU8Wtw9V",1
830,"It's crazy, it's insane! God bless Ukraine! That's a real war! No jokes. 
.
#ukraine #kyiv #world #war @ Kyiv, Ukraine https://t.co/tqoj8wVJi1",-1
831,interesting that Cloudflare shut down @getongab but is suddenly the bastion of free expression in Russia https://t.co/iO2CvWDBtN,1
832,@AFP So @KremlinRussia_E @KremlinRussia START the dialogue with @ZelenskyyUa  NOW!. #StopRussianInvasion #StopRussianAggression #StandWithUkriane 🇩🇪🇺🇦,0
833,@Vund_Tuchi Where was the total collapse of government in Ukraine before the invasion?,-1
834,Is this what Ukraine 🇺🇦 has bern reduced to? @ Kyiv Metro System https://t.co/yR8lLtGGbl,0
835,@GayoCaesar @DominiqueTaegon The biggest financial contributor to NATO is the USA.,0
836,@OSINT_Ukraine Stay strong brothers,1
837,"Putin, go fuck yourself!
I want to protect Kyiv!
I want to go to Ukraine to fight! @ Kyiv, Ukraine https://t.co/GTotvIBBRr",-1
838,Of course they will sideline with Russia https://t.co/BKZZ7iXi0E,0
839,"Pretty sure Ukraine doesn't need our thoughts, prayers, or love right now. 

It needs anti-tank missiles, anti-air systems, fighter planes, radar systems, drones, attack helicopters, tanks, APCs, satellite intelligence, and ballistic missiles. 

Got any of those?",1
840,"Why in hell isn't every European country not pouring weapons in to Ukraine like mad? I don't get it, were in trouble with such bland politics, it's the treaty of munich once again",-1
841,"If true, this is extremely sad and pathetic 'Apparently selling Gucci loafers to oligarchs is more of a priority than hitting back at Putin’.  Fury as EU leaders block UK bid to toughen sanctions against Russia https://t.co/pLpBSNNDnn via @MailOnline #GUCCI",-1
842,"@aliceinbarca @mikecinOH @KyivIndependent The bad news for Russia just keeps on coming. 
👇
https://t.co/I5Jmpfm5hd",-1
843,"#Russia #braindrain #migration
BBC News - Russia faces brain drain as thousands flee abroad
https://t.co/AH6JQ0BRuZ",0
844,Was the pro-Russian faction settled in the eastern part of Ukraine to seize territory?,0
845,@itsltlthings ❤🙏 all the love and prayers to #Ukraine ❤🙏,1
846,"https://t.co/1G1ULCFJLx

To take action to stand against Russian oil and gas, sales of which make up 40% of Russia’s national budget, sign this petition 

👉 https://t.co/07wiVP0gci",0
847,Latest pictures from Ukraine: The battle for Kyiv rages https://t.co/iRlNGgnVtX,-1
848,Na so so “We call on Russia” I don dey hear since yesterday.. #UkraineRussie,0
849,@mfa_russia @RusEmbUSA @RussiaUN @MFA_Ukraine @natomission_ru @RusEmbEst @StateDept @RusembUkraine @RF_OSCE f u c k  y o u.,0
850,"Fly to Firenze. 
Don’t like Covid and Ukraine invasion, having made tons of changes. Good luck my flight. 場所: Haneda Airport https://t.co/9yWEdbH5hG",1
851,"Ukraine's the place where my didu was born and raised when Europe's map looked a lil different and the place where his father became friends with my grandma's dad..a friendship that was crowned by their children's wedding &amp; 3 grandkids, including my mother. https://t.co/Mxk1zcqDne",1
852,We are raising funds for the Disasters Emergency Committee to help to support victims of conflict in Ukraine.  You can donate at https://t.co/2zI4YczSv2  Thank you for your help https://t.co/jQqbl2RVik,0
853,Can we ask UK #ForeignSecretary to keep her mouth shut 😴 @Conservatives @SkyNews @LBC @cnni @RussianEmbassy Politics latest news: Russia blames Liz Truss for Vladimir Putin's nuclear threat  https://t.co/SMC7H2z2wQ via @Telegraph,-1
854,"More than 10,000 Russians  protestors detained since the war started. This is not Russia vs the West, this is a madman, misleading his people &amp; creating tragic, devastating circumstances.",-1
855,"Get out of my city, out of its street🤬! #Kherson is not your home🥺, #Russian orcs! Kherson is Ukraine 🇺🇦 
#StopRussia #StopPutin #StopPutinsWar #StopRussianAggression #NoFlyZoneUA https://t.co/8HYRRxQwJQ",0
856,"@IrishTimes They also urgently need to clarify their position on Russia's ally, China",0
857,"@KremlinRussia_E #RussianUkrainianWar 
God bless the children how evil are you #russia  
#PeaceInUkraine #HelpUkraine 🙏🏼💙❤️",1
858,"Every popular event is a virtue signalling event

Including Ukraine war

The desire to signal intelligence is of utmost importance to all mankind

Every Tom dick Harry suddenly comes online now to chip in their expert analysis",1
859,"We reported Samsung with 34% of Russia’s smartphone market last year, followed by Xiaomi at 28% and Apple at 16%. https://t.co/stguCGCJ90",0
860,"@GarlandNixon Ah, the people chased out a corrupt Russian pawn is my recollection. That said it’s 2022 and Russia has no right to invade, murder citizens and over throw a government that nearly entire globe recognizes as legit.",-1
861,UN allocates $20M for humanitarian operations in Ukraine https://t.co/GHviw3b8jS,0
862,Projectile targeted residential building in Kharkiv https://t.co/nQAJ4EkMD5  #Ukraine https://t.co/YJgjq7YwWl,0
863,"@Pathfinder1001 @emmaMcDermott9 Yes, the Katyn massacre. Nations bordering Russia have good reason to join a mutual defence force. Russia invaded Poland and tried to absorb Finland in 1940, then in 1945 absorbed Latvia, Estonia and Lithuania.",1
864,"WTF !!! Idiot decision. 👎
They’ve stolen funds of Russia/Belarus users.
Crypto should be outside politics! https://t.co/3uKAWD5cR2",-1
865,#Ukraine #toryscum refugee treatment. https://t.co/oATuJFR5Yq,0
866,Donating clothes &amp; medicine to the people of Ukraine 🇺🇦 https://t.co/dfZuteK0wt,0
